Liczba statków po wp³yniêciu do kana³u;Œredni czas oczekiwania na wp³yniêcie
7299;85.3401
7300;85.3291
7301;85.4055
7302;85.407
7303;85.4143
7304;85.4847
7305;85.4901
7306;85.4933
7307;85.5006
7308;85.4919
7309;85.4831
7310;85.4926
7311;85.5022
7312;85.4905
7313;85.4968
7314;85.4981
7315;85.5035
7316;85.4963
7317;85.5005
7318;85.4942
7319;85.4935
7320;85.4836
7321;85.473
7322;85.4701
7323;85.5513
7324;85.5399
7325;85.6225
7326;85.6119
7327;85.685
7328;85.7577
7329;85.7492
7330;85.8191
7331;85.8095
7332;85.8009
7333;85.7921
7334;85.7811
7335;85.7702
7336;85.7587
7337;85.747
7338;85.7468
7339;85.7351
7340;85.7302
7341;85.8106
7342;85.8907
7343;85.8798
7344;85.8697
7345;85.8599
7346;85.8495
7347;85.857
7348;85.9389
7349;86.0249
7350;86.1057
7351;86.096
7352;86.086
7353;86.0905
7354;86.082
7355;86.072
7356;86.0663
7357;86.0581
7358;86.0485
7359;86.0397
7360;86.0337
7361;86.1272
7362;86.1219
7363;86.1102
7364;86.2054
7365;86.1992
7366;86.1882
7367;86.1765
7368;86.1648
7369;86.1531
7370;86.247
7371;86.2373
7372;86.2265
7373;86.2152
7374;86.3009
7375;86.2952
7376;86.2835
7377;86.2724
7378;86.3577
7379;86.3469
7380;86.4359
7381;86.4251
7382;86.4134
7383;86.4025
7384;86.3914
7385;86.3797
7386;86.3684
7387;86.3581
7388;86.3486
7389;86.4466
7390;86.4376
7391;86.4296
7392;86.4218
7393;86.4147
7394;86.5164
7395;86.6183
7396;86.6098
7397;86.6017
7398;86.5931
7399;86.584
7400;86.5726
7401;86.5611
7402;86.5552
7403;86.5474
7404;86.5357
7405;86.5314
7406;86.5197
7407;86.5124
7408;86.6038
7409;86.683
7410;86.6721
7411;86.6635
7412;86.6599
7413;86.7368
7414;86.7251
7415;86.7135
7416;86.7917
7417;86.78
7418;86.7733
7419;86.8554
7420;86.8437
7421;86.832
7422;86.8203
7423;86.8086
7424;86.8833
7425;86.9458
7426;86.9344
7427;86.9227
7428;86.911
7429;86.8993
7430;86.8876
7431;86.8759
7432;86.8644
7433;86.8536
7434;86.9248
7435;86.9132
7436;86.9858
7437;87.0545
7438;87.0428
7439;87.0979
7440;87.0866
7441;87.0753
7442;87.0645
7443;87.0544
7444;87.0427
7445;87.0311
7446;87.0995
7447;87.0926
7448;87.0809
7449;87.1369
7450;87.1254
7451;87.1142
7452;87.1034
7453;87.0919
7454;87.1414
7455;87.13
7456;87.1184
7457;87.1069
7458;87.1592
7459;87.1483
7460;87.1412
7461;87.1309
7462;87.1201
7463;87.1092
7464;87.0975
7465;87.0858
7466;87.0742
7467;87.0625
7468;87.052
7469;87.0403
7470;87.0287
7471;87.0994
7472;87.0925
7473;87.1609
7474;87.2277
7475;87.2214
7476;87.2798
7477;87.2725
7478;87.2642
7479;87.2537
7480;87.2423
7481;87.2401
7482;87.2284
7483;87.2925
7484;87.2907
7485;87.2797
7486;87.2701
7487;87.2591
7488;87.2476
7489;87.2361
7490;87.2268
7491;87.2167
7492;87.205
7493;87.2804
7494;87.2782
7495;87.2665
7496;87.346
7497;87.4226
7498;87.4893
7499;87.4935
7500;87.5594
7501;87.5526
7502;87.5455
7503;87.5391
7504;87.5308
7505;87.5218
7506;87.5972
7507;87.6
7508;87.6002
7509;87.6751
7510;87.6655
7511;87.6684
7512;87.6567
7513;87.6593
7514;87.6548
7515;87.6479
7516;87.7289
7517;87.7203
7518;87.8019
7519;87.7985
7520;87.7915
7521;87.7832
7522;87.7811
7523;87.7704
7524;87.7625
7525;87.8489
7526;87.8376
7527;87.8265
7528;87.8254
7529;87.8144
7530;87.8028
7531;87.8643
7532;87.8527
7533;87.8418
7534;87.8305
7535;87.8373
7536;87.8257
7537;87.8895
7538;87.8778
7539;87.8661
7540;87.9317
7541;87.9414
7542;87.9524
7543;88.0239
7544;88.0131
7545;88.0022
7546;87.9931
7547;87.9839
7548;88.0011
7549;88.0164
7550;88.0071
7551;87.9959
7552;88.0693
7553;88.0894
7554;88.081
7555;88.0693
7556;88.0965
7557;88.0848
7558;88.0732
7559;88.0615
7560;88.0499
7561;88.116
7562;88.1522
7563;88.2113
7564;88.2014
7565;88.1916
7566;88.1819
7567;88.2425
7568;88.3032
7569;88.3466
7570;88.3876
7571;88.3797
7572;88.3681
7573;88.357
7574;88.3462
7575;88.3641
7576;88.3972
7577;88.4073
7578;88.3972
7579;88.3856
7580;88.3739
7581;88.3623
7582;88.3713
7583;88.3596
7584;88.4422
7585;88.4313
7586;88.4197
7587;88.408
7588;88.4123
7589;88.4006
7590;88.4053
7591;88.4896
7592;88.5713
7593;88.5625
7594;88.5543
7595;88.6283
7596;88.6207
7597;88.6121
7598;88.6022
7599;88.6125
7600;88.6874
7601;88.679
7602;88.6703
7603;88.6587
7604;88.6837
7605;88.7045
7606;88.6928
7607;88.6811
7608;88.6695
7609;88.6607
7610;88.6491
7611;88.676
7612;88.6667
7613;88.6578
7614;88.6489
7615;88.6403
7616;88.6298
7617;88.6183
7618;88.65
7619;88.6742
7620;88.6626
7621;88.6888
7622;88.6845
7623;88.6808
7624;88.6692
7625;88.6665
7626;88.6961
7627;88.7196
7628;88.7174
7629;88.7063
7630;88.701
7631;88.6899
7632;88.6839
7633;88.7148
7634;88.7032
7635;88.6915
7636;88.726
7637;88.7157
7638;88.7041
7639;88.6925
7640;88.681
7641;88.6694
7642;88.707
7643;88.6954
7644;88.6838
7645;88.6722
7646;88.6611
7647;88.6495
7648;88.6392
7649;88.6291
7650;88.6189
7651;88.6601
7652;88.6506
7653;88.6449
7654;88.6351
7655;88.6263
7656;88.617
7657;88.6104
7658;88.6024
7659;88.5952
7660;88.59
7661;88.6391
7662;88.628
7663;88.6175
7664;88.6692
7665;88.7076
7666;88.7039
7667;88.6923
7668;88.6807
7669;88.6742
7670;88.6627
7671;88.6527
7672;88.6411
7673;88.6913
7674;88.6813
7675;88.731
7676;88.7235
7677;88.712
7678;88.7004
7679;88.6889
7680;88.6773
7681;88.6682
7682;88.6576
7683;88.648
7684;88.6365
7685;88.6257
7686;88.6142
7687;88.6077
7688;88.601
7689;88.5899
7690;88.5864
7691;88.5839
7692;88.5724
7693;88.5741
7694;88.569
7695;88.5575
7696;88.5549
7697;88.5434
7698;88.5319
7699;88.5204
7700;88.5183
7701;88.5068
7702;88.5031
7703;88.4979
7704;88.4879
7705;88.4779
7706;88.4673
7707;88.4565
7708;88.4475
7709;88.4399
7710;88.4304
7711;88.4194
7712;88.4168
7713;88.416
7714;88.409
7715;88.4032
7716;88.3917
7717;88.3859
7718;88.3779
7719;88.3696
7720;88.3598
7721;88.3491
7722;88.3376
7723;88.3273
7724;88.3162
7725;88.3228
7726;88.3295
7727;88.3349
7728;88.3249
7729;88.3135
7730;88.3021
7731;88.2918
7732;88.299
7733;88.2882
7734;88.2768
7735;88.2658
7736;88.2544
7737;88.243
7738;88.2316
7739;88.2202
7740;88.2382
7741;88.2488
7742;88.2688
7743;88.2597
7744;88.2496
7745;88.2391
7746;88.244
7747;88.2338
7748;88.2224
7749;88.211
7750;88.1997
7751;88.1883
7752;88.1769
7753;88.1655
7754;88.1546
7755;88.1666
7756;88.1552
7757;88.1439
7758;88.1325
7759;88.1211
7760;88.1098
7761;88.1235
7762;88.1344
7763;88.1495
7764;88.164
7765;88.1527
7766;88.1416
7767;88.1306
7768;88.1215
7769;88.1101
7770;88.0988
7771;88.0875
7772;88.0761
7773;88.0648
7774;88.0535
7775;88.0422
7776;88.0308
7777;88.0204
7778;88.0103
7779;88
7780;87.9893
7781;87.9808
7782;87.9722
7783;87.9627
7784;87.9548
7785;87.9463
7786;87.9382
7787;87.9289
7788;87.9192
7789;87.91
7790;87.9011
7791;87.8911
7792;87.8799
7793;87.8691
7794;87.8616
7795;87.8536
7796;87.8429
7797;87.8323
7798;87.8218
7799;87.8144
7800;87.8031
7801;87.7918
7802;87.7806
7803;87.7791
7804;87.7759
7805;87.7666
7806;87.7561
7807;87.7449
7808;87.7337
7809;87.7228
7810;87.7123
7811;87.7011
7812;87.6898
7813;87.6786
7814;87.6674
7815;87.6562
7816;87.645
7817;87.6338
7818;87.6304
7819;87.6202
7820;87.609
7821;87.5978
7822;87.5916
7823;87.5852
7824;87.5766
7825;87.569
7826;87.5607
7827;87.552
7828;87.5469
7829;87.5432
7830;87.5429
7831;87.532
7832;87.5316
7833;87.5204
7834;87.5101
7835;87.4993
7836;87.5037
7837;87.5015
7838;87.4949
7839;87.5017
7840;87.4906
7841;87.4855
7842;87.4904
7843;87.4926
7844;87.4822
7845;87.4716
7846;87.4609
7847;87.4553
7848;87.445
7849;87.4348
7850;87.4275
7851;87.4165
7852;87.4059
7853;87.4102
7854;87.4214
7855;87.4125
7856;87.4028
7857;87.3972
7858;87.3997
7859;87.3976
7860;87.3895
7861;87.3813
7862;87.3736
7863;87.3625
7864;87.3514
7865;87.3403
7866;87.3292
7867;87.3181
7868;87.307
7869;87.2961
7870;87.285
7871;87.2742
7872;87.2631
7873;87.2724
7874;87.2841
7875;87.2761
7876;87.266
7877;87.2566
7878;87.27
7879;87.2601
7880;87.251
7881;87.2416
7882;87.2359
7883;87.2258
7884;87.24
7885;87.235
7886;87.2491
7887;87.243
7888;87.2329
7889;87.222
7890;87.214
7891;87.2116
7892;87.2057
7893;87.1949
7894;87.1843
7895;87.1732
7896;87.1622
7897;87.1512
7898;87.1762
7899;87.1652
7900;87.1543
7901;87.1433
7902;87.1322
7903;87.161
7904;87.15
7905;87.139
7906;87.1279
7907;87.1169
7908;87.1351
7909;87.1241
7910;87.113
7911;87.102
7912;87.091
7913;87.08
7914;87.069
7915;87.058
7916;87.047
7917;87.036
7918;87.059
7919;87.0857
7920;87.1088
7921;87.1021
7922;87.0984
7923;87.0929
7924;87.0819
7925;87.0709
7926;87.0599
7927;87.0647
7928;87.0555
7929;87.0947
7930;87.0859
7931;87.1128
7932;87.1351
7933;87.1482
7934;87.1578
7935;87.148
7936;87.1381
7937;87.1813
7938;87.1971
7939;87.1885
7940;87.1802
7941;87.1704
7942;87.1605
7943;87.1495
7944;87.1385
7945;87.1578
7946;87.1742
7947;87.1632
7948;87.1523
7949;87.1722
7950;87.1616
7951;87.1533
7952;87.1429
7953;87.132
7954;87.1511
7955;87.1402
7956;87.1654
7957;87.1547
7958;87.1845
7959;87.211
7960;87.2001
7961;87.2272
7962;87.2202
7963;87.2478
7964;87.2674
7965;87.2879
7966;87.279
7967;87.2985
7968;87.2899
7969;87.2805
7970;87.2927
7971;87.3139
7972;87.3029
7973;87.3285
7974;87.3533
7975;87.3458
7976;87.363
7977;87.355
7978;87.3468
7979;87.3373
7980;87.3275
7981;87.3448
7982;87.3349
7983;87.3318
7984;87.3302
7985;87.3261
7986;87.3369
7987;87.3288
7988;87.3179
7989;87.307
7990;87.3432
7991;87.3682
7992;87.3976
7993;87.3882
7994;87.3779
7995;87.367
7996;87.3578
7997;87.3881
7998;87.4186
7999;87.409
8000;87.3989
8001;87.3888
8002;87.3785
8003;87.3825
8004;87.3888
8005;87.3912
8006;87.3813
8007;87.4128
8008;87.4019
8009;87.3984
8010;87.3951
8011;87.4289
8012;87.4185
8013;87.4518
8014;87.4433
8015;87.458
8016;87.4471
8017;87.4362
8018;87.4291
8019;87.4182
8020;87.4073
8021;87.3964
8022;87.4107
8023;87.3998
8024;87.4145
8025;87.4187
8026;87.4322
8027;87.4218
8028;87.413
8029;87.404
8030;87.3945
8031;87.4025
8032;87.4154
8033;87.4051
8034;87.4097
8035;87.3988
8036;87.3881
8037;87.4004
8038;87.3905
8039;87.4087
8040;87.3982
8041;87.3904
8042;87.3953
8043;87.392
8044;87.3848
8045;87.374
8046;87.3951
8047;87.4141
8048;87.4116
8049;87.4079
8050;87.4234
8051;87.416
8052;87.4261
8053;87.4171
8054;87.4077
8055;87.399
8056;87.4292
8057;87.4184
8058;87.4231
8059;87.4201
8060;87.4138
8061;87.4067
8062;87.3961
8063;87.3968
8064;87.3863
8065;87.4101
8066;87.3992
8067;87.4068
8068;87.396
8069;87.3851
8070;87.3887
8071;87.3785
8072;87.3885
8073;87.3808
8074;87.3967
8075;87.3891
8076;87.3983
8077;87.4114
8078;87.4201
8079;87.4093
8080;87.4033
8081;87.3928
8082;87.382
8083;87.3712
8084;87.3636
8085;87.3645
8086;87.3663
8087;87.3573
8088;87.3791
8089;87.3694
8090;87.3587
8091;87.3555
8092;87.3448
8093;87.3341
8094;87.3574
8095;87.3782
8096;87.3844
8097;87.3754
8098;87.3674
8099;87.3577
8100;87.3469
8101;87.3507
8102;87.3399
8103;87.3328
8104;87.3229
8105;87.3126
8106;87.3018
8107;87.3026
8108;87.2919
8109;87.2887
8110;87.2779
8111;87.2677
8112;87.2691
8113;87.2591
8114;87.2504
8115;87.2414
8116;87.2307
8117;87.2249
8118;87.216
8119;87.2053
8120;87.1945
8121;87.1853
8122;87.1746
8123;87.1756
8124;87.1738
8125;87.163
8126;87.1526
8127;87.1431
8128;87.1329
8129;87.1322
8130;87.1215
8131;87.1133
8132;87.109
8133;87.099
8134;87.0888
8135;87.0819
8136;87.0727
8137;87.0633
8138;87.0526
8139;87.0472
8140;87.0432
8141;87.0325
8142;87.045
8143;87.0488
8144;87.0384
8145;87.029
8146;87.0264
8147;87.0157
8148;87.0063
8149;87.0126
8150;87.005
8151;86.9964
8152;87.0048
8153;86.9986
8154;86.9879
8155;86.9973
8156;86.9867
8157;86.976
8158;86.9653
8159;86.9616
8160;86.9511
8161;86.9499
8162;86.9604
8163;86.9612
8164;86.9519
8165;86.9431
8166;86.9345
8167;86.9241
8168;86.9135
8169;86.9028
8170;86.8944
8171;86.9187
8172;86.9455
8173;86.9705
8174;86.9598
8175;86.9575
8176;86.9471
8177;86.9365
8178;86.9314
8179;86.9208
8180;86.9102
8181;86.9102
8182;86.9375
8183;86.9269
8184;86.936
8185;86.9258
8186;86.9152
8187;86.9187
8188;86.914
8189;86.9086
8190;86.9015
8191;86.8909
8192;86.8803
8193;86.8697
8194;86.8682
8195;86.8662
8196;86.8563
8197;86.8555
8198;86.8465
8199;86.8359
8200;86.8268
8201;86.8256
8202;86.8346
8203;86.8447
8204;86.8443
8205;86.856
8206;86.8613
8207;86.8523
8208;86.8506
8209;86.8429
8210;86.8339
8211;86.846
8212;86.8385
8213;86.8365
8214;86.8356
8215;86.8255
8216;86.8462
8217;86.8356
8218;86.8263
8219;86.8316
8220;86.8223
8221;86.8263
8222;86.816
8223;86.8152
8224;86.8047
8225;86.7941
8226;86.7835
8227;86.773
8228;86.7625
8229;86.7635
8230;86.7625
8231;86.7527
8232;86.7529
8233;86.7435
8234;86.7449
8235;86.7431
8236;86.7326
8237;86.7221
8238;86.7122
8239;86.7016
8240;86.6911
8241;86.6806
8242;86.6701
8243;86.6845
8244;86.681
8245;86.6705
8246;86.66
8247;86.6752
8248;86.6895
8249;86.7035
8250;86.7156
8251;86.7067
8252;86.702
8253;86.6944
8254;86.6855
8255;86.6774
8256;86.6685
8257;86.658
8258;86.6576
8259;86.6471
8260;86.6366
8261;86.6264
8262;86.6168
8263;86.6063
8264;86.5992
8265;86.5888
8266;86.6162
8267;86.6065
8268;86.622
8269;86.6187
8270;86.6126
8271;86.6061
8272;86.5968
8273;86.5873
8274;86.5781
8275;86.5684
8276;86.5584
8277;86.5766
8278;86.5747
8279;86.5768
8280;86.5663
8281;86.5615
8282;86.5511
8283;86.5406
8284;86.5306
8285;86.5201
8286;86.5099
8287;86.4995
8288;86.5015
8289;86.5344
8290;86.524
8291;86.5146
8292;86.5189
8293;86.5555
8294;86.5451
8295;86.5802
8296;86.5699
8297;86.5595
8298;86.5491
8299;86.553
8300;86.5925
8301;86.5821
8302;86.5805
8303;86.5734
8304;86.563
8305;86.5544
8306;86.6097
8307;86.6648
8308;86.6638
8309;86.6534
8310;86.6435
8311;86.6331
8312;86.6895
8313;86.68
8314;86.7348
8315;86.7264
8316;86.716
8317;86.7059
8318;86.7672
8319;86.7568
8320;86.7464
8321;86.7374
8322;86.7269
8323;86.7165
8324;86.7065
8325;86.7725
8326;86.762
8327;86.7529
8328;86.743
8329;86.7326
8330;86.7222
8331;86.7926
8332;86.7829
8333;86.773
8334;86.7651
8335;86.8345
8336;86.8256
8337;86.8165
8338;86.8073
8339;86.8821
8340;86.872
8341;86.9468
8342;86.9365
8343;87.007
8344;86.9966
8345;86.9862
8346;86.9757
8347;86.9661
8348;86.9557
8349;86.9452
8350;86.9348
8351;86.9327
8352;86.9223
8353;87.006
8354;87.0781
8355;87.1467
8356;87.1372
8357;87.1347
8358;87.1259
8359;87.1242
8360;87.1138
8361;87.1179
8362;87.108
8363;87.1065
8364;87.1782
8365;87.2498
8366;87.2509
8367;87.2406
8368;87.2309
8369;87.2213
8370;87.2108
8371;87.2031
8372;87.1938
8373;87.1834
8374;87.1732
8375;87.1883
8376;87.2038
8377;87.1934
8378;87.2574
8379;87.3313
8380;87.3442
8381;87.3399
8382;87.4034
8383;87.3975
8384;87.3904
8385;87.402
8386;87.3955
8387;87.3873
8388;87.4479
8389;87.5041
8390;87.5028
8391;87.5023
8392;87.5
8393;87.4925
8394;87.483
8395;87.4733
8396;87.4635
8397;87.4535
8398;87.4591
8399;87.4487
8400;87.4398
8401;87.4327
8402;87.428
8403;87.42
8404;87.4098
8405;87.4029
8406;87.3931
8407;87.3887
8408;87.4517
8409;87.4492
8410;87.5095
8411;87.5658
8412;87.5585
8413;87.5519
8414;87.5442
8415;87.5341
8416;87.5966
8417;87.5862
8418;87.5758
8419;87.5654
8420;87.635
8421;87.6246
8422;87.6142
8423;87.6038
8424;87.5934
8425;87.6687
8426;87.7293
8427;87.7205
8428;87.7101
8429;87.6997
8430;87.6893
8431;87.6789
8432;87.7374
8433;87.734
8434;87.7893
8435;87.8441
8436;87.8356
8437;87.826
8438;87.8156
8439;87.875
8440;87.9269
8441;87.9173
8442;87.9069
8443;87.8988
8444;87.8883
8445;87.8779
8446;87.8675
8447;87.8571
8448;87.8467
8449;87.842
8450;87.9083
8451;87.9049
8452;87.8993
8453;87.9665
8454;88.0312
8455;88.0286
8456;88.0205
8457;88.0124
8458;88.0047
8459;87.9968
8460;87.987
8461;87.9766
8462;87.9703
8463;87.9599
8464;87.9495
8465;88.0095
8466;88.0014
8467;87.993
8468;87.9861
8469;87.9797
8470;87.9705
8471;88.0278
8472;88.0199
8473;88.079
8474;88.1372
8475;88.1313
8476;88.192
8477;88.1844
8478;88.1756
8479;88.1652
8480;88.1677
8481;88.1694
8482;88.1734
8483;88.1649
8484;88.1577
8485;88.1503
8486;88.1432
8487;88.2115
8488;88.274
8489;88.2659
8490;88.2561
8491;88.2591
8492;88.3051
8493;88.2953
8494;88.302
8495;88.3488
8496;88.3979
8497;88.4027
8498;88.3947
8499;88.3853
8500;88.375
8501;88.3647
8502;88.3775
8503;88.3893
8504;88.3814
8505;88.4423
8506;88.4355
8507;88.4978
8508;88.5108
8509;88.5245
8510;88.5146
8511;88.5779
8512;88.5684
8513;88.558
8514;88.5488
8515;88.5407
8516;88.5604
8517;88.5505
8518;88.6191
8519;88.6089
8520;88.6314
8521;88.6566
8522;88.6462
8523;88.6669
8524;88.6873
8525;88.7495
8526;88.8083
8527;88.8675
8528;88.8593
8529;88.8497
8530;88.8758
8531;88.8654
8532;88.855
8533;88.8446
8534;88.8684
8535;88.8582
8536;88.8892
8537;88.9092
8538;88.9193
8539;88.917
8540;88.9877
8541;88.9864
8542;88.9807
8543;88.9745
8544;88.9871
8545;88.994
8546;88.9835
8547;89.0498
8548;89.0396
8549;89.0292
8550;89.0188
8551;89.0084
8552;89.071
8553;89.0606
8554;89.0674
8555;89.0746
8556;89.0646
8557;89.0726
8558;89.1438
8559;89.1345
8560;89.1267
8561;89.1352
8562;89.1277
8563;89.1185
8564;89.1839
8565;89.175
8566;89.1647
8567;89.1543
8568;89.2203
8569;89.2337
8570;89.2504
8571;89.2446
8572;89.2369
8573;89.2512
8574;89.2408
8575;89.3106
8576;89.3023
8577;89.2921
8578;89.368
8579;89.4399
8580;89.4503
8581;89.4398
8582;89.4294
8583;89.5037
8584;89.4935
8585;89.4831
8586;89.5591
8587;89.6237
8588;89.6429
8589;89.6592
8590;89.6769
8591;89.6665
8592;89.656
8593;89.6458
8594;89.6354
8595;89.625
8596;89.6148
8597;89.6431
8598;89.6326
8599;89.6222
8600;89.6973
8601;89.7537
8602;89.8115
8603;89.8038
8604;89.8356
8605;89.8685
8606;89.858
8607;89.8476
8608;89.875
8609;89.8651
8610;89.8939
8611;89.9227
8612;89.9943
8613;90.0448
8614;90.0357
8615;90.0263
8616;90.0159
8617;90.0054
8618;89.995
8619;90.0363
8620;90.0915
8621;90.0816
8622;90.138
8623;90.1276
8624;90.1736
8625;90.2319
8626;90.2775
8627;90.267
8628;90.3135
8629;90.303
8630;90.3626
8631;90.4211
8632;90.4112
8633;90.4007
8634;90.4519
8635;90.4414
8636;90.4309
8637;90.4205
8638;90.475
8639;90.5333
8640;90.5229
8641;90.5124
8642;90.5019
8643;90.5609
8644;90.6201
8645;90.612
8646;90.6812
8647;90.7487
8648;90.8163
8649;90.8825
8650;90.9434
8651;90.934
8652;90.9246
8653;90.9888
8654;90.9783
8655;90.9682
8656;90.9577
8657;90.9472
8658;91.0042
8659;91.0614
8660;91.1205
8661;91.1943
8662;91.2477
8663;91.3011
8664;91.3759
8665;91.4491
8666;91.4391
8667;91.4286
8668;91.5039
8669;91.5801
8670;91.6173
8671;91.6803
8672;91.7214
8673;91.7108
8674;91.7002
8675;91.6897
8676;91.7318
8677;91.723
8678;91.7145
8679;91.7059
8680;91.7507
8681;91.8221
8682;91.8117
8683;91.8584
8684;91.8561
8685;91.8492
8686;91.9254
8687;91.9768
8688;92.0256
8689;92.025
8690;92.0174
8691;92.009
8692;91.9991
8693;92.0753
8694;92.1505
8695;92.2035
8696;92.1946
8697;92.1847
8698;92.1748
8699;92.1642
8700;92.2173
8701;92.2708
8702;92.2615
8703;92.2516
8704;92.2418
8705;92.2321
8706;92.2852
8707;92.3357
8708;92.385
8709;92.3767
8710;92.3683
8711;92.4607
8712;92.4501
8713;92.4395
8714;92.5194
8715;92.5775
8716;92.6505
8717;92.6411
8718;92.6311
8719;92.6891
8720;92.6793
8721;92.7491
8722;92.8035
8723;92.7956
8724;92.8461
8725;92.8961
8726;92.8896
8727;92.8797
8728;92.8696
8729;92.8593
8730;92.9102
8731;92.8995
8732;92.9655
8733;92.9548
8734;93.0114
8735;93.0669
8736;93.1168
8737;93.1662
8738;93.2167
8739;93.2075
8740;93.2534
8741;93.3304
8742;93.3224
8743;93.3146
8744;93.3065
8745;93.3829
8746;93.374
8747;93.4435
8748;93.4329
8749;93.4222
8750;93.4116
8751;93.4009
8752;93.4551
8753;93.5108
8754;93.5001
8755;93.5699
8756;93.6276
8757;93.6834
8758;93.677
8759;93.6685
8760;93.6605
8761;93.7296
8762;93.781
8763;93.8321
8764;93.8814
8765;93.9331
8766;93.9224
8767;93.9117
8768;93.9606
8769;93.9503
8770;93.9403
8771;93.9931
8772;93.9824
8773;93.9717
8774;94.0307
8775;94.0222
8776;94.0132
8777;94.0029
8778;94.061
8779;94.1262
8780;94.1903
8781;94.1861
8782;94.1773
8783;94.1682
8784;94.1589
8785;94.221
8786;94.2107
8787;94.2
8788;94.2656
8789;94.3276
8790;94.3833
8791;94.3736
8792;94.3643
8793;94.3545
8794;94.4128
8795;94.4707
8796;94.5309
8797;94.5208
8798;94.5834
8799;94.5732
8800;94.6373
8801;94.6977
8802;94.7498
8803;94.7838
8804;94.7748
8805;94.7651
8806;94.7554
8807;94.7447
8808;94.7339
8809;94.7232
8810;94.7691
8811;94.8159
8812;94.8053
8813;94.7946
8814;94.8313
8815;94.8677
8816;94.8903
8817;94.9134
8818;94.93
8819;94.9464
8820;94.9367
8821;94.9581
8822;94.9473
8823;94.9366
8824;94.9833
8825;95.0273
8826;95.0769
8827;95.0661
8828;95.0554
8829;95.1033
8830;95.1332
8831;95.1236
8832;95.1564
8833;95.189
8834;95.2232
8835;95.2166
8836;95.2524
8837;95.2879
8838;95.2803
8839;95.2701
8840;95.3062
8841;95.2954
8842;95.2846
8843;95.3201
8844;95.31
8845;95.2993
8846;95.2892
8847;95.3323
8848;95.3215
8849;95.3582
8850;95.3937
8851;95.3843
8852;95.3768
8853;95.3691
8854;95.3628
8855;95.355
8856;95.3443
8857;95.3865
8858;95.4384
8859;95.4812
8860;95.531
8861;95.5758
8862;95.5667
8863;95.5645
8864;95.5602
8865;95.6067
8866;95.6439
8867;95.6978
8868;95.6913
8869;95.7434
8870;95.7326
8871;95.776
8872;95.7652
8873;95.7944
8874;95.8231
8875;95.814
8876;95.8395
8877;95.8292
8878;95.8184
8879;95.8294
8880;95.9029
8881;95.8921
8882;95.959
8883;96.0223
8884;96.0115
8885;96.0017
8886;96.0231
8887;96.0787
8888;96.0679
8889;96.0725
8890;96.0616
8891;96.0508
8892;96.04
8893;96.0472
8894;96.0364
8895;96.0256
8896;96.015
8897;96.0777
8898;96.0843
8899;96.0949
8900;96.0843
8901;96.0735
8902;96.1356
8903;96.204
8904;96.2622
8905;96.3195
8906;96.31
8907;96.3215
8908;96.3309
8909;96.3936
8910;96.3843
8911;96.3945
8912;96.3858
8913;96.3758
8914;96.3666
8915;96.3558
8916;96.345
8917;96.4109
8918;96.4001
8919;96.3893
8920;96.3972
8921;96.4015
8922;96.395
8923;96.3895
8924;96.4226
8925;96.412
8926;96.4467
8927;96.4358
8928;96.474
8929;96.4864
8930;96.4775
8931;96.4697
8932;96.4607
8933;96.4517
8934;96.4923
8935;96.4827
8936;96.5087
8937;96.5252
8938;96.5144
8939;96.5036
8940;96.4928
8941;96.5096
8942;96.5225
8943;96.5385
8944;96.5728
8945;96.5632
8946;96.555
8947;96.5458
8948;96.5367
8949;96.526
8950;96.5451
8951;96.5343
8952;96.5648
8953;96.5897
8954;96.5795
8955;96.5687
8956;96.5579
8957;96.5772
8958;96.589
8959;96.6192
8960;96.6097
8961;96.5989
8962;96.5881
8963;96.5774
8964;96.5666
8965;96.586
8966;96.5752
8967;96.5799
8968;96.5709
8969;96.5601
8970;96.5922
8971;96.5814
8972;96.6108
8973;96.6023
8974;96.6295
8975;96.6381
8976;96.6614
8977;96.6506
8978;96.64
8979;96.6293
8980;96.6185
8981;96.6316
8982;96.6214
8983;96.6367
8984;96.6267
8985;96.6163
8986;96.6056
8987;96.5955
8988;96.6122
8989;96.6289
8990;96.6485
8991;96.6798
8992;96.6691
8993;96.6583
8994;96.6479
8995;96.6371
8996;96.6642
8997;96.6887
8998;96.6995
8999;96.6902
9000;96.7005
9001;96.6912
9002;96.6818
9003;96.6711
9004;96.7025
9005;96.7265
9006;96.7192
9007;96.7089
9008;96.732
9009;96.7592
9010;96.75
9011;96.7407
9012;96.7349
9013;96.7252
9014;96.7162
9015;96.7415
9016;96.7675
9017;96.7884
9018;96.8024
9019;96.8134
9020;96.8398
9021;96.8331
9022;96.8258
9023;96.8184
9024;96.8297
9025;96.8216
9026;96.8275
9027;96.8552
9028;96.8452
9029;96.8364
9030;96.8273
9031;96.8577
9032;96.847
9033;96.8363
9034;96.8692
9035;96.8585
9036;96.8478
9037;96.8647
9038;96.8787
9039;96.8689
9040;96.8594
9041;96.8695
9042;96.8746
9043;96.9043
9044;96.9415
9045;96.9695
9046;96.9598
9047;96.9496
9048;96.9722
9049;96.9628
9050;96.9528
9051;96.9432
9052;96.9325
9053;96.9272
9054;96.9165
9055;96.9435
9056;96.9328
9057;96.9221
9058;96.9402
9059;96.9697
9060;96.988
9061;96.9838
9062;96.9811
9063;96.9741
9064;96.9715
9065;96.9663
9066;96.9592
9067;96.9519
